연번,지적사항,주요내용(요약),처분요구
1,부터 2018.,부터 2018.,부터 2018.
8,까지 총 7회의 이사회에 정당한 사유 없이 未출석,"까지 총 7회의 이사회에 정당한 사유 없이 未출석 【사립학교법 제27조, 민법 제61조, 사립학교법 제17조, 학교법인 일청학원 정관 제26조 및 28조】 【학교법인 일청학원】 ◦경고 - 1명","까지 총 7회의 이사회에 정당한 사유 없이 未출석 【사립학교법 제27조, 민법 제61조, 사립학교법 제17조, 학교법인 일청학원 정관 제26조 및 28조】 【학교법인 일청학원】; 경고 - 1명"
2,기본재산 관리 부적정,"기본재산 관리 부적정 ◦교육용기본재산 토지 17필지를 교육용으로 활용하지 않아 지방세 합계 16,914천원 납부 ◦교지경계 내에 있는 수익용기본재산 토지 21필지(60,859㎡)를 용도변경 허가 없이 교육용으로 사용 【사립학교법 제5조 제1항, 사립학교법 제28조 제1항, 사립학교법 시행령 제4조 제2항, 지방세특례제한법 제41조】 【경일대학교】 ◦경고 - 5명 ◦통보 - 교 육 용 기 본 재 산 인 경 북 경 산 시 하양읍 대곡리 산95-2 등 토지 27필지(330,551㎡)를 교육용으로 활용하고, 교육용 으로의 활용이 불가능한 경우 매각하여 교비회계에 세입 조치하...","기본재산 관리 부적정; 교육용기본재산 토지 17필지를 교육용으로 활용하지 않아 지방세 합계 16,914천원 납부; 교지경계 내에 있는 수익용기본재산 토지 21필지(60,859㎡)를 용도변경 허가 없이 교육용으로 사용 【사립학교법 제5조 제1항, 사립학교법 제28조 제1항, 사립학교법 시행령 제4조 제2항, 지방세특례제한법 제41조】 【경일대학교】; 경고 - 5명; 통보 - 교 육 용 기 본 재 산 인 경 북 경 산 시 하양읍 대곡리 산95-2 등 토지 27필지(330,551㎡)를 교육용으로 활용하고, 교육용 으로의 활용이 불가능한 경우 매각하여 교비회계에 세입 조치하기 바람 【학교법인 일청학원】; 경고 - 4명; 통보 - 교지경계 내에 있는 ‘경북 경산시 하양읍 부호리 346 등 수익용기본재산 토지 21필지 (60,859㎡)를 교육용기본재산 으로 용도변경 하기 바람"
3,이 사 회未 의 결부 동 산취 득,"이 사 회未 의 결부 동 산취 득 ◦콘도 회원권 등 부동산 (콘도 회원권 2채, 토지 1필지) 을 이사회 심의․의결 없이 취득하고, 교육부 未보고 【사립학교법 제16조 및 제28조 제1항, 대학 설립·운영 규정 제11조】 【학교법인 일청학원】 ◦경고 - 2명 【경일대학교】 ◦경고 - 6명","이 사 회未 의 결부 동 산취 득; 콘도 회원권 등 부동산 (콘도 회원권 2채, 토지 1필지) 을 이사회 심의․의결 없이 취득하고, 교육부 未보고 【사립학교법 제16조 및 제28조 제1항, 대학 설립·운영 규정 제11조】 【학교법인 일청학원】; 경고 - 2명 【경일대학교】; 경고 - 6명"
4,수익용기본재산(농지) 低價 임대,"수익용기본재산(농지) 低價 임대 ◦인근 농지 시세 (㎡당 195.5원) 보다 임대료를 낮게 책정(㎡당 89.9원)하여 합계 93,968천원 상당의 손실 발생 【사립학교법 제6조 제1항, 사학기관 재무 ․ 회계 규칙 제4조 및 제35, 국가를 당사자로 하는 계약에 관한 법률 시행령 제26조 제1항 제5호】 【학교법인 일청학원】 ◦경고 - 2명 5.○○○ 개 인 휴 대 전 화 요 금 법인회계 집행 ◦2016.2.부터 2018.8.까지 ○○에 거주하며 상근하지 않는 ○○○ 개인휴대전화요금 합계 10,014천원을 법인회계에서 집행 【사학기관 재무·회계 규칙 제21조 제1항,...","수익용기본재산(농지) 低價 임대; 인근 농지 시세 (㎡당 195.5원) 보다 임대료를 낮게 책정(㎡당 89.9원)하여 합계 93,968천원 상당의 손실 발생 【사립학교법 제6조 제1항, 사학기관 재무 ․ 회계 규칙 제4조 및 제35, 국가를 당사자로 하는 계약에 관한 법률 시행령 제26조 제1항 제5호】 【학교법인 일청학원】; 경고 - 2명 5.; ; ; 개 인 휴 대 전 화 요 금 법인회계 집행; 2016.2.부터 2018.8.까지; ; 에 거주하며 상근하지 않는; ; ; 개인휴대전화요금 합계 10,014천원을 법인회계에서 집행 【사학기관 재무·회계 규칙 제21조 제1항, 사학 기관 재무 ․ 회계 규칙에 대한 특례규칙 제15조 제2호】 【학교법인 일청학원】; 경고 - 5명; 시정(회수) - 개인 휴대전화 요금 합계 10,014,910원 을; ; ; 로 부 터 회수하여 법인회계에 세입 조치 하기 바람 6.; ; ; 국내체재비 등 사 적 경 비법 인 회 계집 행; 2016.2.부터 2018.8.까지 국외체류자인; ; ; 의 이사회 참석에 따른 국내체재비 및 사적 해외여행 경비 합계 49,433천원 법인회계 집행 【사학기관 재무 ․ 회계 규칙 제4조 및 제21조 제1항, 사학기관 재무 ․ 회계 규칙에 대한 특례 규칙 제15조 제2호】 【학교법인 일청학원】; 경고 - 5명; 시정(회수) -; ; ; 국 내 체 재 비등 사적경비 합 계 49,433,028원 을; ; ; 로 부 터 회 수 하 여 법 인 회 계 에 세 입 조 치하 기바 람"
7,법 인 업 무 전 담 직 원 급 여 교비회계 집행,"법 인 업 무 전 담 직 원 급 여 교비회계 집행 ◦법인업무를 전담한 대학직원 6명의 급여 합계 418,108천원 교비회계 집행 【사립학교법 제29조 제1항 및 제6항, 사학 기관 재무 ․ 회계 규칙 제4조】 【학교법인 일청학원】 ◦경고 - 2명 ◦시정 - 법인업무를 전담한 ○○○ 등 6명에게 지급한 급여 합계 418,108,450원을 법인회계에서 교비회계로 전출하기 바람 【경일대학교】 ◦경고 - 6명 8.○○○ 업무 무관 차량 유류비 법인회계 집행 ◦○○○ 국내 거주 시 업무와 무관하게 법인카드로 결제한 차량유류비 합계 8,801천원 법인회계 집행 【 사학기관 재무...","법 인 업 무 전 담 직 원 급 여 교비회계 집행; 법인업무를 전담한 대학직원 6명의 급여 합계 418,108천원 교비회계 집행 【사립학교법 제29조 제1항 및 제6항, 사학 기관 재무 ․ 회계 규칙 제4조】 【학교법인 일청학원】; 경고 - 2명; 시정 - 법인업무를 전담한; ; ; 등 6명에게 지급한 급여 합계 418,108,450원을 법인회계에서 교비회계로 전출하기 바람 【경일대학교】; 경고 - 6명 8.; ; ; 업무 무관 차량 유류비 법인회계 집행; ; ; ; 국내 거주 시 업무와 무관하게 법인카드로 결제한 차량유류비 합계 8,801천원 법인회계 집행 【 사학기관 재무 ․ 회계 규칙 ｣ 제4조 및 제21조 제1항, 사학기관 재무 ․ 회계 규칙에 대한 특례 규칙 제15조 제2호】 【학교법인 일청학원】; 경고 - 5명; 시정(회수) - 업무와 무관하게 사용한 차 량 유 류 비 합 계 8,801,134원 을; ; ; 로부터 회수하여 법인 회계에 세입조치 하기 바람 【인사·복무】 9. 未허가 및 복무 未처리 공무외 국외여행 등; 교직원 63명이 총 171회에 걸쳐 총장의 허가 및 복무처리 없이 공무외 국외여행 실시 · 특히, 위 교직원 63명 중 3명은 휴·보강 계획서 未제출 및 보강 未실시 【사립학교법 제55조 제1항, 교원휴가업무처리 요령, 일청학원 정관 제85조, 경일대학교 교직원 국내·외 출장에 관한 규정】 【경일대학교】; 경고 - 4명; 주의 - 59명"
10,의 원 면 직제 한여 부未 확 인,"의 원 면 직제 한여 부未 확 인 ◦의원면직 제한 대상 여부 확인 없이 교원 17명 면직 처리 【사립학교법 제54조의5, 일청학원 정관 제 48조의2】 【경일대학교】 ◦주의 - 3명","의 원 면 직제 한여 부未 확 인; 의원면직 제한 대상 여부 확인 없이 교원 17명 면직 처리 【사립학교법 제54조의5, 일청학원 정관 제 48조의2】 【경일대학교】; 주의 - 3명"
11,교 원신 원 조 사등부 적 정,"교 원신 원 조 사등부 적 정 ◦교원 56명을 신규채용하면서 신원조사 및 결격사유 조회를 하지 않거나 회보 전 신규 임용 제청 【사립학교법 제54조의3 제5항, 국가공무원법 제33조, 교육부 보안업무규정 시행세칙 제 6조 및 제7조】 【경일대학교】 ◦주의 - 6명 ◦통보 - 신원 조 사및결 격 사 유조 회未 실 시 자 에대 해신 원 조 사및결 격 사 유조 회 를 실 시 하 여 그 결 과 에 따 라 임 용 취 소등적 정 한조 치 를취 하 기바 람","교 원신 원 조 사등부 적 정; 교원 56명을 신규채용하면서 신원조사 및 결격사유 조회를 하지 않거나 회보 전 신규 임용 제청 【사립학교법 제54조의3 제5항, 국가공무원법 제33조, 교육부 보안업무규정 시행세칙 제 6조 및 제7조】 【경일대학교】; 주의 - 6명; 통보 - 신원 조 사및결 격 사 유조 회未 실 시 자 에대 해신 원 조 사및결 격 사 유조 회 를 실 시 하 여 그 결 과 에 따 라 임 용 취 소등적 정 한조 치 를취 하 기바 람"
12,교 원 채 용 심 사 위 원 위 촉 부적정,"교 원 채 용 심 사 위 원 위 촉 부적정 【특수관계자 위촉에 관한 사항】 - ① ◦전 임 교 원 신 규 채 용 시 논문의 공동저자 3명을 전공심사 및 역량심사 심사위원으로 위촉 【외부위원 위촉에 관한 사항】- ② ◦전임교원 신규 채용 시 전공심사위원회 외부위원 1/3이상 未위촉 【사립학교법 제53조의5, 교육공무원법 제11 조의3, 경일대학교 교원인사규정 제17조 및 19조】 【경일대학교】 <①, ②관련> ◦경고 - 3명 <②관련> ◦주의 - 3명","교 원 채 용 심 사 위 원 위 촉 부적정 【특수관계자 위촉에 관한 사항】 - ①; 전 임 교 원 신 규 채 용 시 논문의 공동저자 3명을 전공심사 및 역량심사 심사위원으로 위촉 【외부위원 위촉에 관한 사항】- ②; 전임교원 신규 채용 시 전공심사위원회 외부위원 1/3이상 未위촉 【사립학교법 제53조의5, 교육공무원법 제11 조의3, 경일대학교 교원인사규정 제17조 및 19조】 【경일대학교】 <①, ②관련>; 경고 - 3명 <②관련>; 주의 - 3명"
13,사외이사 겸직허가 및 복무처리 부적정,"사외이사 겸직허가 및 복무처리 부적정 ◦교원 2명에 대해 교원인사위원회의 심의 없이 사외이사 겸직 허가 ･ 특히, 위 교수 ○○○은 ㈜○○○○○○등 복무처리 없이 5회 참석 【사립학교법 제55조, 교육공무원법 제19조의2, 교육공무원 임용령 제7조의5, 국가공무원 복무 ·징계 관련 예규】 【경일대학교】 <사외이사 승인 관련> ◦주의 - 6명 <복무 관련> ◦주의 - 1명","사외이사 겸직허가 및 복무처리 부적정; 교원 2명에 대해 교원인사위원회의 심의 없이 사외이사 겸직 허가 ･ 특히, 위 교수; ; ; 은 ㈜; ; ; ; ; ; 등 복무처리 없이 5회 참석 【사립학교법 제55조, 교육공무원법 제19조의2, 교육공무원 임용령 제7조의5, 국가공무원 복무 ·징계 관련 예규】 【경일대학교】 <사외이사 승인 관련>; 주의 - 6명 <복무 관련>; 주의 - 1명"
14,계 약 직 원근 무 성 적未 평 정,계 약 직 원근 무 성 적未 평 정 ◦근무성적평정 없이 내부결재만으로 계약 직원 6명 재계약 【경일대학교 기간제근로자(계약직) 인사 규정 제15조 내지 제21조】 【경일대학교】 ◦기관경고,계 약 직 원근 무 성 적未 평 정; 근무성적평정 없이 내부결재만으로 계약 직원 6명 재계약 【경일대학교 기간제근로자(계약직) 인사 규정 제15조 내지 제21조】 【경일대학교】; 기관경고
15,직원 특별승진 부당,"직원 특별승진 부당 ◦승진 최저소요년수를 충족 하지 않은 전 ○○처 부장 ○○○를 2회 (6급→5급, 5급→4급) 에 걸쳐 2계급 특별승진 【사립학교법 제29조 제1항, 사립학교법 제70 【학교법인 일청학원】 ◦경고 - 1명 조의2, 일청학원 정관 제84조, 경일대학교 직원인사규정 제20조 및 제23조】 【경일대학교】 ◦경징계 - 1명 ◦통보(문책) - 5명 【예산·회계】","직원 특별승진 부당; 승진 최저소요년수를 충족 하지 않은 전; ; 처 부장; ; ; 를 2회 (6급→5급, 5급→4급) 에 걸쳐 2계급 특별승진 【사립학교법 제29조 제1항, 사립학교법 제70 【학교법인 일청학원】; 경고 - 1명 조의2, 일청학원 정관 제84조, 경일대학교 직원인사규정 제20조 및 제23조】 【경일대학교】; 경징계 - 1명; 통보(문책) - 5명 【예산·회계】"
16,사 망교 원병 원 진 료 비 등 교 비 회 계집 행부 적 정,"사 망교 원병 원 진 료 비 등 교 비 회 계집 행부 적 정 ◦재직 중 사망한 교수 유족에게 특별위로금 및 재해보상금 등 합계 108,051천원을 지급 하고도 병원진료비, 장례비 합계 19,843 천원을 교비회계 (등록금회계) 에서 별도 지급 【사립학교법 시행령 제13조 제2항, 사학기관 재무·회계규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제12조】 【경일대학교】 ◦경고 - 4명","사 망교 원병 원 진 료 비 등 교 비 회 계집 행부 적 정; 재직 중 사망한 교수 유족에게 특별위로금 및 재해보상금 등 합계 108,051천원을 지급 하고도 병원진료비, 장례비 합계 19,843 천원을 교비회계 (등록금회계) 에서 별도 지급 【사립학교법 시행령 제13조 제2항, 사학기관 재무·회계규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제12조】 【경일대학교】; 경고 - 4명"
17,사학연금 법인부담금 등록금회계 집행 부당,"사학연금 법인부담금 등록금회계 집행 부당 ◦ 2015회계연도부터 2017회계연도까지 비 등록금회계의 사학연금 법인부담금 여력이 있었음에도 등록금회계에서 합계 4,084,702 천원 집행 【사립학교교직원 연금법 제47조 제1항, 사립 학교법 제16조 제1항 및 제29조 제2항, 사립대학정책과 사립대학 예·결산 유의사항 안내 및 사학연금부담금 학교부담 승인 통보 (사립대학정책과)】 【학교법인 일청학원】 ◦경고 - 1명 【경일대학교】 ◦경징계 - 4명 (○○○은 48번과 병합처리) ◦경고 - 8명 ◦통보(문책) - 1명","사학연금 법인부담금 등록금회계 집행 부당; 2015회계연도부터 2017회계연도까지 비 등록금회계의 사학연금 법인부담금 여력이 있었음에도 등록금회계에서 합계 4,084,702 천원 집행 【사립학교교직원 연금법 제47조 제1항, 사립 학교법 제16조 제1항 및 제29조 제2항, 사립대학정책과 사립대학 예·결산 유의사항 안내 및 사학연금부담금 학교부담 승인 통보 (사립대학정책과)】 【학교법인 일청학원】; 경고 - 1명 【경일대학교】; 경징계 - 4명 (; ; ; 은 48번과 병합처리); 경고 - 8명; 통보(문책) - 1명"
18,대 학 위 치 변 경 관 련 용 역 추 진 부적 정,"대 학 위 치 변 경 관 련 용 역 추 진 부적 정 ◦ 교육부에 위치변경계획서 제출 없이 제2캠퍼스 조성 명목으로 도시계획시설 결정 용역비 등 선 급 금 합 계 351,800천 원 교 비 회계 집행 【대학설립 ․ 운영 규정 시행규칙 제7조, 사학 기관 재무·회계 규칙 제4조】 【학교법인 일청학원】 ◦경고 - 2명 【경일대학교】 ◦경고 - 4명 ◦통보 - 학 교 법 인 에 서교 육 부 에 위치변경 계획서를 제 출 한후관 련 용 역 을 추진하기 바람","대 학 위 치 변 경 관 련 용 역 추 진 부적 정; 교육부에 위치변경계획서 제출 없이 제2캠퍼스 조성 명목으로 도시계획시설 결정 용역비 등 선 급 금 합 계 351,800천 원 교 비 회계 집행 【대학설립 ․ 운영 규정 시행규칙 제7조, 사학 기관 재무·회계 규칙 제4조】 【학교법인 일청학원】; 경고 - 2명 【경일대학교】; 경고 - 4명; 통보 - 학 교 법 인 에 서교 육 부 에 위치변경 계획서를 제 출 한후관 련 용 역 을 추진하기 바람"
19,홍보비 집행 부적정,"홍보비 집행 부적정 ◦2015.3.부터 2018.3.까지 ○○처 교직원 18명에게 ○○처를 총괄한다는 명목으로 홍보비 과목에서 합계 43,600천원 지급 【사학기관 재무·회계 규칙 제4조, 경일대학교 사무분장규칙 제20조】 【경일대학교】 ◦경고 - 4명 ◦시정(회수) - 부 적 정 하 게 지 급 된 홍 보 비 합 계 43,600천 원 을 관련자들로부터 회수하여 교비회 계에 세입 조 치 하기 바람","홍보비 집행 부적정; 2015.3.부터 2018.3.까지; ; 처 교직원 18명에게; ; 처를 총괄한다는 명목으로 홍보비 과목에서 합계 43,600천원 지급 【사학기관 재무·회계 규칙 제4조, 경일대학교 사무분장규칙 제20조】 【경일대학교】; 경고 - 4명; 시정(회수) - 부 적 정 하 게 지 급 된 홍 보 비 합 계 43,600천 원 을 관련자들로부터 회수하여 교비회 계에 세입 조 치 하기 바람"
20,일 반경 쟁 입찰 대상 수의 계약 체결,"일 반경 쟁 입찰 대상 수의 계약 체결 ◦2015.6.부터 2017.8.까지 일반경쟁입찰대상 10건( 계약금액:1,511,580천원) 수의계약 체결 【사학기관 재무 회계 규칙 제35조, 국가를 당사자로 하는 계약에 관한 법률 시행령 제26조】 【경일대학교】 ◦경징계 - 1명 ◦경고 - 13명","일 반경 쟁 입찰 대상 수의 계약 체결; 2015.6.부터 2017.8.까지 일반경쟁입찰대상 10건( 계약금액:1,511,580천원) 수의계약 체결 【사학기관 재무 회계 규칙 제35조, 국가를 당사자로 하는 계약에 관한 법률 시행령 제26조】 【경일대학교】; 경징계 - 1명; 경고 - 13명"
21,특정목적 적 립 금 관 리 부 적 정,"특정목적 적 립 금 관 리 부 적 정 ◦ 2016회계연도까지 임의기타적립금으로 관리 하던 1,165,168천원을 2017회계연도에 세부 목적을 정하지 않고 특정목적적립금으로 전환하고, 목적 및 용도를 정하지 않고 287,671천원 추가 적립 【사립학교법 제32조의2】 【경일대학교】 ◦경고 - 2명 ◦통보 - 특정목적적립금은 세부 목적 기금을 정하여 계상하는 등 관련 규정에 따라 운영 하기 바람","특정목적 적 립 금 관 리 부 적 정; 2016회계연도까지 임의기타적립금으로 관리 하던 1,165,168천원을 2017회계연도에 세부 목적을 정하지 않고 특정목적적립금으로 전환하고, 목적 및 용도를 정하지 않고 287,671천원 추가 적립 【사립학교법 제32조의2】 【경일대학교】; 경고 - 2명; 통보 - 특정목적적립금은 세부 목적 기금을 정하여 계상하는 등 관련 규정에 따라 운영 하기 바람"
22,해 외 어 학 연 수 경 비 관 련 회 계 처리 부 적 정,"해 외 어 학 연 수 경 비 관 련 회 계 처리 부 적 정 ◦2015.5.29.부터 2016.4.8.까지 해외어학연수에 참가한 학생들로부터 받은 참가비 (3,654,363 천원 )에 대해 예수금으로 처리하지 않고 기타 교육부대수입으로 처리한 후 참가비 잔액 합계 48,626천원 未반환 【사 학기 관 재무 ·회계 규 칙 제 4조 , 사 학기 관 재무 ·회계 규칙에 대한 특례 규칙 제17조】 【경일대학교】 ◦경고 - 5명 ◦통보 - 해외어학연수 관련 집행 잔 액 합계 48,626천원을 관련 학생들에게 반환하기 바람","해 외 어 학 연 수 경 비 관 련 회 계 처리 부 적 정; 2015.5.29.부터 2016.4.8.까지 해외어학연수에 참가한 학생들로부터 받은 참가비 (3,654,363 천원 )에 대해 예수금으로 처리하지 않고 기타 교육부대수입으로 처리한 후 참가비 잔액 합계 48,626천원 未반환 【사 학기 관 재무 ·회계 규 칙 제 4조 , 사 학기 관 재무 ·회계 규칙에 대한 특례 규칙 제17조】 【경일대학교】; 경고 - 5명; 통보 - 해외어학연수 관련 집행 잔 액 합계 48,626천원을 관련 학생들에게 반환하기 바람"
23,법인카드 부당 사용,"법인카드 부당 사용 ◦2014.8.8.부터 2018.5.28.까지 ○○○○팀 부장 ○○○가 객관적 증빙 없이 법인카드로 총 89회, 합계 16,471천원을 결제 한 것에 대해 업무추진비에서 집행 【사학기관 재무·회계 규칙 제4조, 제15조 제2호 및 제32조 제1항, 사학기관 재무·회계 규칙에 대한 특례 규칙 제12조 및 제17조】 【경일대학교】 ◦경고 - 4명 ◦통보(문책) - 1명 ◦통보 - 법인카드는 개인계좌가 아닌 교비 계좌 에 서 결제 되 도 록 결 제 시스템을 정비하기 바람 ◦시정(회수) - 부적정하게 사용한 법 인 카 드 사용액 합계 16,471,200원...","법인카드 부당 사용; 2014.8.8.부터 2018.5.28.까지; ; ; ; 팀 부장; ; ; 가 객관적 증빙 없이 법인카드로 총 89회, 합계 16,471천원을 결제 한 것에 대해 업무추진비에서 집행 【사학기관 재무·회계 규칙 제4조, 제15조 제2호 및 제32조 제1항, 사학기관 재무·회계 규칙에 대한 특례 규칙 제12조 및 제17조】 【경일대학교】; 경고 - 4명; 통보(문책) - 1명; 통보 - 법인카드는 개인계좌가 아닌 교비 계좌 에 서 결제 되 도 록 결 제 시스템을 정비하기 바람; 시정(회수) - 부적정하게 사용한 법 인 카 드 사용액 합계 16,471,200원을; ; ; 로부터 회수하여 교 비 회 계 에 세 입 조 치 하 기 바 람"
24,법 인 부 담 비 용교 비 집 행,"법 인 부 담 비 용교 비 집 행 ◦2015.6.10.부터 2018.6.20.까지 법인회계에서 부담해야할 비용 총21건 합계 2,289천원 교비회계 집행 【 사 립 학 교 법 제 29조 , 사 립 학 교 법 시 행 령 제 13조 제 2항 】 【학교법인 일청학원】 ◦시정 - 교비회계에서 집행한 법인 부담비용 업무추진비 합계 2,289,398원을 법인회계에서 교비회계로 전출하기 바람 【경일대학교】 ◦경고 - 4명","법 인 부 담 비 용교 비 집 행; 2015.6.10.부터 2018.6.20.까지 법인회계에서 부담해야할 비용 총21건 합계 2,289천원 교비회계 집행 【 사 립 학 교 법 제 29조 , 사 립 학 교 법 시 행 령 제 13조 제 2항 】 【학교법인 일청학원】; 시정 - 교비회계에서 집행한 법인 부담비용 업무추진비 합계 2,289,398원을 법인회계에서 교비회계로 전출하기 바람 【경일대학교】; 경고 - 4명"
